user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion
💖💖💖yeisy💖💖💖,yeisy0085,mi hijo tiene 14 años puede trabajar allá?,1,1,1736903508,2025-01-14 20:11:48,servicio-mcdonalds,testimonio
𝒩𝒶𝓈𝒽𝓁𝓎.🤍,n10.090,y a que edad se puede?,1,1,1736903242,2025-01-14 20:07:22,servicio-mcdonalds,entusiasmo
𝒞𝑜𝓁𝑜𝒸𝒽𝒶🥰💖,colocha5384,Dónde están ubicados,1,1,1736897447,2025-01-14 18:30:47,servicio-mcdonalds,entusiasmo
Shuga,shuga2326,es de bolivia la paz ?,1,1,1736888871,2025-01-14 16:07:51,servicio-mcdonalds,entusiasmo
Yosi🩷,b_yosi,"yo quiero trabajo para mi novio😭 (tenemos relacion a distancia porque no consigue trabajo aquí y sí, hemos metido currículum)",1,1,1736880342,2025-01-14 13:45:42,servicio-mcdonalds,entusiasmo
nicol.godoy15,nicol.godoy156,a partir de que edad es eso ?,1,1,1736879717,2025-01-14 13:35:17,servicio-mcdonalds,entusiasmo
Vasquez50412,hola_mundo.4,yo ise la prueba y me toco estar solo en el área de comedor y limpieza de baños y comedores y mesero es agotador pero no me arrepiento de aver intentado aplicar,1,1,1736873348,2025-01-14 11:49:08,servicio-mcdonalds,queja
nachiguro,nachiguro.0,cuando llevo mi currículum 🥺,1,1,1736867346,2025-01-14 10:09:06,servicio-mcdonalds,entusiasmo
nelita,nelita737,hay vacantes en comas.?,1,1,1736861644,2025-01-14 08:34:04,servicio-mcdonalds,entusiasmo
Joshua Ponguillo,joshuapoc,nunca me contestaron Ami 😔 e postulado como 2 veces,1,1,1736841686,2025-01-14 03:01:26,servicio-mcdonalds,entusiasmo
Jhonmayron Aquino,jhonmayron.aquino,hasta los cuantos años se pueden postular,1,1,1736827841,2025-01-13 23:10:41,servicio-mcdonalds,testimonio
ℱ𝒊𝒐𝒓𝒆𝒍𝒍𝒂 ❤️,florecitaaaat,nada q me llaman,1,1,1736825803,2025-01-13 22:36:43,servicio-mcdonalds,entusiasmo
Laura_Valentina,laura_valentina957,me interesa como podría tener más información,1,1,1736800097,2025-01-13 15:28:17,servicio-mcdonalds,entusiasmo
Princess,minyj46,tengo 32 años me aceptan?,1,1,1736744744,2025-01-13 00:05:44,servicio-mcdonalds,testimonio
eli_RRS✨👑,eli_rrs,puede trabajar un menor de edad ?,1,1,1736744403,2025-01-13 00:00:03,servicio-mcdonalds,entusiasmo
jezay  RL,gissellmedina610,es el Macdonald de aqui de Charallave,1,1,1736707275,2025-01-12 13:41:15,servicio-mcdonalds,entusiasmo
Beatriz ⚕️🩺,puente22beatriz,es en Venezuela?,1,1,1736704419,2025-01-12 12:53:39,servicio-mcdonalds,entusiasmo
Dulce Orellana ♡,dulce.orellana33,sabes de algunas plazas en la ciudad de Guatemala?,1,1,1736694496,2025-01-12 10:08:16,servicio-mcdonalds,entusiasmo
LeMüsic,lamarash._.lemu,lo de comer rico es debatible xd,4,1,1735357814,2024-12-27 22:50:14,servicio-mcdonalds,entusiasmo
sf,sf5952,como entro al link¿,1,1,1736661928,2025-01-12 01:05:28,servicio-mcdonalds,entusiasmo
Marcos Martinez,marcos.martinez954,yo quiero,1,1,1736660784,2025-01-12 00:46:24,servicio-mcdonalds,entusiasmo
zuselguerra,guerraabril22,"me interesa
como puedo",1,1,1736552440,2025-01-10 18:40:40,servicio-mcdonalds,entusiasmo
Priiciila Schelaridis,priiciila.schelar,como postullarme,1,1,1736514842,2025-01-10 08:14:02,servicio-mcdonalds,entusiasmo
Erick Erick,iam.erixxx,manifiesto trabajar en Mcdonald's 😭🫶🏻,1,1,1736377332,2025-01-08 18:02:12,servicio-mcdonalds,entusiasmo
Nonnina,nonninacatscafe,desde que edad?,1,1,1736359204,2025-01-08 13:00:04,servicio-mcdonalds,entusiasmo
Tequila,tequila_141,Están llamando a los que estudiaron filosofía en la U,3,1,1735431081,2024-12-28 19:11:21,servicio-mcdonalds,entusiasmo
Andres Cocchini,jacocchini,Uno de los mejores primeros empleos.,3,1,1735408363,2024-12-28 12:52:43,servicio-mcdonalds,entusiasmo
Cristian Suriano,cristian.suriano5,yo quiero trabajar broo,1,1,1736276080,2025-01-07 13:54:40,servicio-mcdonalds,entusiasmo
Sandra Puerto,user9092602402239,"Que bueno,,cómo aplicar?",3,1,1735312208,2024-12-27 10:10:08,servicio-mcdonalds,entusiasmo
Max ❤️‍🔥,max_.jd,ya me da señales para ir,1,1,1736218423,2025-01-06 21:53:43,servicio-mcdonalds,entusiasmo
Angel_Alejos12,angel_alejos12,"en Venezuela son los mismos beneficios (más que todo por lo menos los horarios), tengo referencias que los explotan laboralmente.",1,1,1736135911,2025-01-05 22:58:31,servicio-mcdonalds,entusiasmo
Luis,marco_alvarado06,cómo inicio? y cuando es el inicio? ya quiero empezar a trabajar,1,1,1735956112,2025-01-03 21:01:52,servicio-mcdonalds,entusiasmo
Daniii,_daniiiixz,¿puedo trabajar en mcdonald's?,2,1,1735431867,2024-12-28 19:24:27,servicio-mcdonalds,entusiasmo
Anthony 🕷️,asnchz_17,ya no me van a decir que me la paso todo el día en el sofá,2,1,1735425237,2024-12-28 17:33:57,servicio-mcdonalds,entusiasmo
Genesis Campos,genesiscampos842,"yo no quiero saber mas, quiero que me contraten ya 🥺🥺🥺",2,1,1735422736,2024-12-28 16:52:16,servicio-mcdonalds,entusiasmo
Abyss,hollowlxxx,es más divertido cuando te toca hacer todo el mismo día😍😍😍😍,1,1,1735877765,2025-01-02 23:16:05,servicio-mcdonalds,queja
Una persona más😮‍💨,alejandro_esparragoza,"Oigan yo quiero, tengo permiso legal pero no se si me acepten igual por ser menor",1,1,1735839778,2025-01-02 12:42:58,servicio-mcdonalds,entusiasmo
el gran artorias,sdfh53d,no me quisieron agarrar porque me faltaba 1 año para graduarme de Ing informático 😔👍,2,1,1735343073,2024-12-27 18:44:33,servicio-mcdonalds,decepcion
yone,yone.103,mande mi currículum y me dejaron en visto😃,2,1,1735332762,2024-12-27 15:52:42,servicio-mcdonalds,entusiasmo
RenatoRodríguez_1107,newmanr15,"Donde queda ese trabajo? para ir cuando cumpla 16 o ahora con 15, en verdad quiero tener dinero jajaja 😅",2,1,1735323746,2024-12-27 13:22:26,servicio-mcdonalds,entusiasmo
@anthony,thony._.19,y como consigo el trabajo,1,1,1735750246,2025-01-01 11:50:46,servicio-mcdonalds,entusiasmo
Lukie,mmja1620,no me llega nada😭😭,2,1,1735269431,2024-12-26 22:17:11,servicio-mcdonalds,entusiasmo
yatsu.M.E..C,mercedezespinoza6,yo quiero,2,1,1735265326,2024-12-26 21:08:46,servicio-mcdonalds,entusiasmo
BKDK_DKBK_YAOI_250,mundobakudeku,Dejen cumplo 18 😩👍,1,1,1735533887,2024-12-29 23:44:47,servicio-mcdonalds,entusiasmo
《 Vane 》,_.v4n.3._,"y si no se nada de ser cajera, puedo escoger el área donde se me haga fácil y este cómoda?",1,1,1735527270,2024-12-29 21:54:30,servicio-mcdonalds,entusiasmo
JhonRod,jhonrod95,ahora di las cosas malas,1,1,1735482789,2024-12-29 09:33:09,servicio-mcdonalds,entusiasmo
:): David LS,vid.redy,será cierto? Yo trabajé en burger king y es un infierno,1,1,1735474808,2024-12-29 07:20:08,servicio-mcdonalds,entusiasmo
roxanatoala5,roxanatoala5,Por favor cómo hago para aplicar en MC Donald por favor doy de Guayaquil,1,1,1735449919,2024-12-29 00:25:19,servicio-mcdonalds,entusiasmo
👑👩🏻,carmen12_,a los cuantos años se puede?,1,1,1735430009,2024-12-28 18:53:29,servicio-mcdonalds,testimonio
alex,lamineyamal192710,venden donas,1,1,1735428269,2024-12-28 18:24:29,servicio-mcdonalds,entusiasmo
Mary Ruiz 🥰,maryruiz9357,yo postulé y no me aceptaron 😒,1,1,1735425065,2024-12-28 17:31:05,servicio-mcdonalds,entusiasmo
Lucas,lucasa79k,Buen intento,1,1,1735421871,2024-12-28 16:37:51,servicio-mcdonalds,entusiasmo
Janet Marlene Apaico Suarez,janet.marlene.apa,parte 2,1,1,1735414542,2024-12-28 14:35:42,servicio-mcdonalds,entusiasmo
Jerfaryu 890,jerfaryu5,como puedo postular para McDonald's??,1,1,1735413426,2024-12-28 14:17:06,servicio-mcdonalds,entusiasmo
Hiram,hiram_ramirez,quien es Bea?👀👀,1,1,1735375964,2024-12-28 03:52:44,servicio-mcdonalds,entusiasmo
RextaMoro,1526.230,"ok, ahora con Mostaza",1,1,1735365911,2024-12-28 01:05:11,servicio-mcdonalds,entusiasmo
Arleth☆,arleth_gcp,si tengo 16 puedo trabajar en mc donalds? 🤨,1,1,1735356563,2024-12-27 22:29:23,servicio-mcdonalds,entusiasmo
Clau,claudiaom8,part time?,1,1,1735353976,2024-12-27 21:46:16,servicio-mcdonalds,entusiasmo
✞GIAN✞,gianfrancocerdeira,prefiero trabajar en una tornería igual,1,1,1735353668,2024-12-27 21:41:08,servicio-mcdonalds,entusiasmo
Yas_Min,mewon_yas,"Listo, ahí vamos con fe 🍀🚶🏻",1,1,1735352902,2024-12-27 21:28:22,servicio-mcdonalds,entusiasmo
craiz,craiz._s,donde firmo?,1,1,1735349809,2024-12-27 20:36:49,servicio-mcdonalds,entusiasmo
Catsen,catsen89,Pero si la comida se la descuentan del sueldo,1,1,1735347973,2024-12-27 20:06:13,servicio-mcdonalds,entusiasmo
alex_camargo_06,alex_camargo_06,el morro 😍❤️🥰,1,1,1735343201,2024-12-27 18:46:41,servicio-mcdonalds,entusiasmo
Style_Michi,style_michi5,cómo puedo aplicar me ayudan,1,1,1735331988,2024-12-27 15:39:48,servicio-mcdonalds,entusiasmo
Isabel Velásquez,isa_2008v,el vídeo me inspira 😮‍💨✨,1,1,1735329008,2024-12-27 14:50:08,servicio-mcdonalds,entusiasmo
Kenyerly Lk's,kenyerly.16,en dónde queda yo quiero trabajar,1,1,1735327838,2024-12-27 14:30:38,servicio-mcdonalds,entusiasmo
ale,itsonlyalemi,asi no tenga experiencia laboral ?,1,1,1735326968,2024-12-27 14:16:08,servicio-mcdonalds,entusiasmo
wuanda a mi,wuada19,cómo le hago para entrar ?,1,1,1735325204,2024-12-27 13:46:44,servicio-mcdonalds,entusiasmo
Yuriko Torres Paravicini 🦋,paravicini05,"ya postule, espero ingresar 🥺",1,1,1735315849,2024-12-27 11:10:49,servicio-mcdonalds,entusiasmo
josuesyagual1998,josuesyagual1998,hola buenas tardes información,1,1,1735315580,2024-12-27 11:06:20,servicio-mcdonalds,entusiasmo
•Adrian•,adrijann_55,ay me encanta me encanta,1,1,1735314748,2024-12-27 10:52:28,servicio-mcdonalds,entusiasmo
yefranalexanderalonzorosario,user4748155314844,información gracias,1,1,1735312903,2024-12-27 10:21:43,servicio-mcdonalds,entusiasmo
A,angelsxx05,yo me postule y no me dice nada,1,1,1735277534,2024-12-27 00:32:14,servicio-mcdonalds,entusiasmo
nico✨️,niniblossoom,no me dicen nada😭😭😭 necesito trabajar señores 😭😭😭 aceptenme por fiiis✨✨✨,1,1,1735271827,2024-12-26 22:57:07,servicio-mcdonalds,entusiasmo
Nicol,nicol.xl6,ya mismo voy corriendo a postularme,1,1,1735264129,2024-12-26 20:48:49,servicio-mcdonalds,entusiasmo
Cosmicwwldd,mxrtinzzkw,lo que nadie sabe es que si te comes una hamburguesa te lo descuentan del sueldo 😔,0,1,1735382470,2024-12-28 05:41:10,servicio-mcdonalds,entusiasmo
Nuzitah,nuzitah,Comer rico? 😂,4,0,1735395674,2024-12-28 09:21:14,servicio-mcdonalds,entusiasmo
RAFA,rafa434388,rentable pero no.,4,0,1735358728,2024-12-27 23:05:28,servicio-mcdonalds,entusiasmo
Valery.slt,valery.slt,yo quería trabajar pero nd más tengo 17 y no me dejaron :(,3,0,1735950929,2025-01-03 19:35:29,servicio-mcdonalds,entusiasmo
magoman gamer,magomangamer,tengo 17 años pero quiero trabajar 🙂,3,0,1735862132,2025-01-02 18:55:32,servicio-mcdonalds,testimonio
❤️‍🔥,misisolrelamid0,es como jugar papa loui,3,0,1735396847,2024-12-28 09:40:47,servicio-mcdonalds,entusiasmo
Eleazar Olaizola,olaizola503,número 10 no anotan las horas extras 😳,3,0,1735376079,2024-12-28 03:54:39,servicio-mcdonalds,entusiasmo
Jobany,joba.ok,"yo trabajé en un mcdonald's en Uruguay, en el cual nos dieron hamburguesas ""gratis"" durante dos semanas",3,0,1735320577,2024-12-27 12:29:37,servicio-mcdonalds,entusiasmo
Josue Hernandez,josue.hernandez8348,soy De El salvador ❤👍,1,1,1742536135,2025-03-21 00:48:55,servicio-mcdonalds,entusiasmo
Lorena💸✨,sharik_cardenas.2410,cómo me puedo postular,1,1,1742445855,2025-03-19 23:44:15,servicio-mcdonalds,entusiasmo
rcvasquez89,rcvasquez89,Amigo yo subí 6 kilos salí pensando 80 kilos,2,0,1738283145,2025-01-30 19:25:45,servicio-mcdonalds,entusiasmo
ism,ism18185,yo trabajé en el mc y la verdad una es una experiencia muy buena y más como primer trabajo,2,0,1738034639,2025-01-27 22:23:59,servicio-mcdonalds,entusiasmo
Daniela Mendoza,daniela.mendoza3898,es gustaría postularme,2,1,1736789444,2025-01-13 12:30:44,servicio-mcdonalds,entusiasmo
Rauw,rawcito,"Yo trabaje en Mc. De comer si puedes pero con el tiempo ya es lo mismo y lo mismo y es mejor llevar tu comida, al igual que todos los restaurantes",2,0,1736186205,2025-01-06 12:56:45,servicio-mcdonalds,satisfaccion
A☄️,alex_fp10,Lo importante es chambear👍🏽,2,0,1735964901,2025-01-03 23:28:21,servicio-mcdonalds,entusiasmo
Fernando.S,tiktok.comfernando4,se necesita ser mayor de edad??,2,0,1735958073,2025-01-03 21:34:33,servicio-mcdonalds,entusiasmo
Gabb Reynolds,enchainedmind,"También digan que a los de Centro de Postres que están lejos de la sucursal, los dejan hasta dos o tres horas más allí después de su turno porque el relevo no llegó.",2,0,1735952200,2025-01-03 19:56:40,servicio-mcdonalds,entusiasmo
un poco de todo,agua.fierce,y si no estudias los horarios son recorridos???y cuántas horas sería???,2,0,1735949948,2025-01-03 19:19:08,servicio-mcdonalds,entusiasmo
¡★!₊⊹ᴊᴏᴇʏ'ꜱ ᴍᴀɢɢᴏᴛ𑁤.ᐟ🤍,fvcking.addam,mi para ti me está diciendo donde buscar trabajo cuando me gradue del Conservatorio? [cry],2,0,1735412204,2024-12-28 13:56:44,servicio-mcdonalds,entusiasmo
Samuel Rodriguez,sudokay,yo he pasado como 5 hojas de vida y nada😭😞,2,0,1735332785,2024-12-27 15:53:05,servicio-mcdonalds,entusiasmo
kenyerlim30,kenyerlim30,me puedes dar información quiero trabajar,1,1,1740502939,2025-02-25 12:02:19,servicio-mcdonalds,entusiasmo
Carmencita Flores,carmencita.flores0,yo quiero trabajar ahí,1,0,1739832814,2025-02-17 17:53:34,servicio-mcdonalds,entusiasmo
Adrian Andino,adrian.andino8,cuanto pagan?,1,0,1739239685,2025-02-10 21:08:05,servicio-mcdonalds,entusiasmo
bladimiralex2,bladimiralex2,hay en Cochabamba?,1,0,1738824164,2025-02-06 01:42:44,servicio-mcdonalds,entusiasmo
Pabluccini,tiodflupyrex_,Bro pero pagan mínimo,1,0,1738709477,2025-02-04 17:51:17,servicio-mcdonalds,entusiasmo
𝒏𝒊𝒏𝒊🌱,star.nikkk__,"total!! re buena empresa, encima de horarios flexibles, siempre hay algo para hacer, hay gente re buena onda😭💗",1,0,1738414329,2025-02-01 07:52:09,servicio-mcdonalds,entusiasmo
yanesky😍,yanesky_m,yo trabaje allí y es súper pero en todo los estados o países no es lo mismo,1,0,1737441091,2025-01-21 01:31:31,servicio-mcdonalds,entusiasmo
misshfresa,m1chi_fr3sa,ese link también valía para argentina?,1,0,1736987793,2025-01-15 19:36:33,servicio-mcdonalds,entusiasmo
Sofi ❤️ 창빈,sofiro1026,Si hubiera un Mc Donald’s en San hisé Uruguay ya estaría trabajando 🤤,1,0,1736915119,2025-01-14 23:25:19,servicio-mcdonalds,entusiasmo
kazuto_kirigaya,meliodas_tokito,una pregunta aceptan menores de 18,1,1,1736884411,2025-01-14 14:53:31,servicio-mcdonalds,entusiasmo
eliz❥,eli_.za_.beth,espérenme el otro año 😭 necesito pagar mi Uni,1,1,1736884346,2025-01-14 14:52:26,servicio-mcdonalds,decepcion
D<3,da_ap.22,Cuáles son los requisitos que necesitan para entrar conozco a alguien que busca,1,1,1736878378,2025-01-14 13:12:58,servicio-mcdonalds,entusiasmo
Yael19G,yoelortiz991,pero y si hablamos del salario? 😑 en argentina?,1,1,1736875897,2025-01-14 12:31:37,servicio-mcdonalds,entusiasmo
roni♡,roniivanagurciave,puedo trabajar nesesito trabajo,1,1,1736828431,2025-01-13 23:20:31,servicio-mcdonalds,entusiasmo
nenita👑☺️,nicolcalluari,yo soy de santa cruz puedo ir hasta allá entonces 🙂🙂,1,0,1736781882,2025-01-13 10:24:42,servicio-mcdonalds,entusiasmo
Yaini💓,yaini114,información,1,1,1736701487,2025-01-12 12:04:47,servicio-mcdonalds,entusiasmo
Naty Medina,natalymichelmedin,es en Venezuela??,1,1,1736466968,2025-01-09 18:56:08,servicio-mcdonalds,entusiasmo
Romi,nathaly_381,Dónde es yo quierooo 😭,1,0,1736390462,2025-01-08 21:41:02,servicio-mcdonalds,entusiasmo
Brianny,brianny1136,Yoo quiero trabajar,1,1,1736355688,2025-01-08 12:01:28,servicio-mcdonalds,entusiasmo
Virginia García mariano,vrginia1878mariano,más información,1,1,1736285693,2025-01-07 16:34:53,servicio-mcdonalds,entusiasmo
Mate-24,joseramirezrami96,intento entrar al link pero no me deja,1,1,1736278938,2025-01-07 14:42:18,servicio-mcdonalds,entusiasmo
Stef,stef_hurtado,info por favor,1,1,1736193056,2025-01-06 14:50:56,servicio-mcdonalds,entusiasmo
Ezequiel 🇸🇻💫,alejandrorodriguez906,yo me comere las papas 😅😉,1,0,1736191215,2025-01-06 14:20:15,servicio-mcdonalds,entusiasmo
Génesis Lopez,geneii23,yo después de estudiar 8 años en la universidad:,1,0,1736104332,2025-01-05 14:12:12,servicio-mcdonalds,testimonio
El Cacha,soyvinotinto13,De verdad quiero chambear soy de Caracas y tengo 55 años tendré oportunidad,1,0,1736101369,2025-01-05 13:22:49,servicio-mcdonalds,testimonio
✯LOBO_RB✯,rebels_bane,haceptan menores de 16?,1,0,1736101347,2025-01-05 13:22:27,servicio-mcdonalds,entusiasmo
†★𝐺𝑒𝑟𝑦★†,im_gerylp,lo malo es que soy menor de edad😭,1,0,1736097239,2025-01-05 12:13:59,servicio-mcdonalds,testimonio
Alexandra Macetas,xandramacetas16,cuánto tiempo dura el contrato laboral? 6 meses? 1 año? o puede ser de menos tiempo?,1,0,1736097129,2025-01-05 12:12:09,servicio-mcdonalds,decepcion
Franco,franco192_a,cual es la edad mínima para trabajar ahí?,1,0,1736047695,2025-01-04 22:28:15,servicio-mcdonalds,entusiasmo
jos,jos8751,horas de trabajo y pago ....??,1,0,1736039545,2025-01-04 20:12:25,servicio-mcdonalds,entusiasmo
Persiana_americana,.persiana_americana,Hice la prueba para anfitriona y a las 6:00pm dije esto no es para mi🥺😭,1,0,1736021791,2025-01-04 15:16:31,servicio-mcdonalds,entusiasmo
estre,estreayud,la chamba se acerca 😭,1,0,1736012947,2025-01-04 12:49:07,servicio-mcdonalds,entusiasmo
benjaminburdiles72,eldestructors18219_,porque le echan tanta aceite,1,0,1736001305,2025-01-04 09:35:05,servicio-mcdonalds,entusiasmo
フェイ・リー 💢,f3iilee,dónde está el truco,1,0,1735990941,2025-01-04 06:42:21,servicio-mcdonalds,entusiasmo
E D U A R D O,eduardo17silgado,"yo quiero trabajar, la ubicación por favor",1,0,1735985775,2025-01-04 05:16:15,servicio-mcdonalds,entusiasmo
Luis Gabriel Ortiz Suarez,gabriel_ortiz_6105,Y so te fastidias de comer todos los dias hamburguesas,1,0,1735956751,2025-01-03 21:12:31,servicio-mcdonalds,entusiasmo
Mr Foxi,mr.foxi.fachero936,son mejores las hamburguesas de mi barrio por qué aunque son un poco cara son grandes y llenan no como esas pequeñas hamburguesas,1,0,1735953994,2025-01-03 20:26:34,servicio-mcdonalds,entusiasmo
milagrosoledadmue,milagrosoledadmuenteriv1,parte dos por favor,1,0,1735916125,2025-01-03 09:55:25,servicio-mcdonalds,entusiasmo
Rodrigo Acosta,racostademello72y3,que lindo país el tuyo,1,0,1735875945,2025-01-02 22:45:45,servicio-mcdonalds,entusiasmo
el lorax,el_lorax_yendoze,a pero pregunten el salario y los horarios 👀,1,0,1735856182,2025-01-02 17:16:22,servicio-mcdonalds,entusiasmo
Damn_HoesUser,damn_hoesuser,When trabajas en Mcdonalds: Bro no me alacnza el sueldo 💀💀💀. Creo que es lo único malo pa.,1,0,1735619818,2024-12-30 23:36:58,servicio-mcdonalds,testimonio
CHITARO DRAKOTHERION,chitaro_6,no me aceptaron ..... así que ... me vale .,1,0,1735447906,2024-12-28 23:51:46,servicio-mcdonalds,entusiasmo
888.000,kityy88rei,no,1,0,1735444081,2024-12-28 22:48:01,servicio-mcdonalds,entusiasmo
Diego,diegoo311,see pero no dice el estrés que dan los gerentes y los clientes,1,0,1735432716,2024-12-28 19:38:36,servicio-mcdonalds,entusiasmo
🌼Mar🌼,_...pipon..._,che me dio ganas de trabajar ahi pero no tengo ni edad,1,0,1735420832,2024-12-28 16:20:32,servicio-mcdonalds,entusiasmo
Sebastián Arturo Cruz Bravo,sebascruz_20,"cuando llego a la parte de"" en cuál de nuestras tiendas quieres trabajar"" sale data no disponible y no me deja seguir avanzando en la postulación 😐",1,0,1735396804,2024-12-28 09:40:04,servicio-mcdonalds,entusiasmo
Césarojeda123,csarojedabenitez,"según mi hermana no es un sueño, al reves",1,0,1735360017,2024-12-27 23:26:57,servicio-mcdonalds,entusiasmo
Octavio,octatulian,yo cuando este en 5 o 4 de secundaria quiero trabajar en MC Donals para sacar unos mangos,1,0,1735355501,2024-12-27 22:11:41,servicio-mcdonalds,entusiasmo
Jeremy910,omnimark_0,y el sueldo?,1,0,1735348458,2024-12-27 20:14:18,servicio-mcdonalds,entusiasmo
faketeam,alex7rami,y el sueldo? de eso hablemos vaya,1,0,1735344439,2024-12-27 19:07:19,servicio-mcdonalds,entusiasmo
Dichoso,alessxdz.hz,Es el de 🗣️: VENEZUELA NO ES COMO TE DICEN LAS REDES. Pero para universitarios,1,0,1735335131,2024-12-27 16:32:11,servicio-mcdonalds,entusiasmo
_anitaaaofficial,_anitaaaofficial,en canada te dan 50% y x3 en puntos macdonald's y siempre tienes un puesto por ejemplo frente o cocina es lo único diferente,1,0,1735317020,2024-12-27 11:30:20,servicio-mcdonalds,satisfaccion
JaviSiv,jivansiv,Para mí fue muy difícil la cocina; nunca me adapté y ya no me ponen en cocina.,1,0,1735304250,2024-12-27 07:57:30,servicio-mcdonalds,entusiasmo
Josue Hernandez,josue.hernandez8348,yo quisiera meter papeles pero acá en mi pais,0,0,1742536126,2025-03-21 00:48:46,servicio-mcdonalds,entusiasmo
Josue Hernandez,josue.hernandez8348,yo quisiera meter papeles pero acá en mi pais,0,0,1742536126,2025-03-21 00:48:46,servicio-mcdonalds,entusiasmo
𝓩𝓾𝓵𝓮𝓮 🐺💕.,zulee.999,Me interesa más informacion,0,0,1742494561,2025-03-20 13:16:01,servicio-mcdonalds,entusiasmo
Newman Romero,newman.romero0,cómo me postulo ??,0,0,1742193635,2025-03-17 01:40:35,servicio-mcdonalds,entusiasmo
🪫📵,kel_05_5,soy de ecuador,0,0,1742073770,2025-03-15 16:22:50,servicio-mcdonalds,entusiasmo
Carolina🤍🌼,carolina.hernande690,estoy interesada información,0,0,1742043174,2025-03-15 07:52:54,servicio-mcdonalds,entusiasmo
MiRKo,user1517806344650,Hola,0,0,1741658562,2025-03-10 21:02:42,servicio-mcdonalds,entusiasmo
kikelizabsc,kikelizabsc,Soy de Guayaquil Ecuador será q habrá?? Soy bachiller,0,0,1741331361,2025-03-07 02:09:21,servicio-mcdonalds,entusiasmo
Rojas,rojas9886,y lavar trastes también ahí te pone hacer de todo y limpieza,0,0,1741303409,2025-03-06 18:23:29,servicio-mcdonalds,testimonio
nosle ldk..,nosle.ldk,estoy interesado,0,0,1741290874,2025-03-06 14:54:34,servicio-mcdonalds,entusiasmo
Gloria🇵🇦100%🇵🇦,gegm0287,en Panamá como es,0,0,1741053120,2025-03-03 20:52:00,servicio-mcdonalds,entusiasmo
Oliver reanda 💙🩵,diego.reanda32,quiero más información,0,0,1740841735,2025-03-01 10:08:55,servicio-mcdonalds,entusiasmo
Midnights 💙,midnightslovers20,Quiero ir,0,0,1740780935,2025-02-28 17:15:35,servicio-mcdonalds,entusiasmo
Anariz Villarreal,anariz.villarreal,más información,0,0,1740763218,2025-02-28 12:20:18,servicio-mcdonalds,entusiasmo
@ ℣Ꭵcᝨ၈૨../,victorio554,yo quiero,0,0,1740432658,2025-02-24 16:30:58,servicio-mcdonalds,entusiasmo
jeii Ávila,jeii.avila,información,0,0,1740413774,2025-02-24 11:16:14,servicio-mcdonalds,entusiasmo
andreinazapata578,andreinazapata578,"y si tengo 17 pero este año cumplo 18, puedo?",0,0,1740376011,2025-02-24 00:46:51,servicio-mcdonalds,entusiasmo
Mario Rene Castellanos Ramirez,mariorenecastella5,okey ecxelente,0,0,1740283008,2025-02-22 22:56:48,servicio-mcdonalds,entusiasmo
$$$,dani75481,cuanto pagan?,0,0,1740276779,2025-02-22 21:12:59,servicio-mcdonalds,entusiasmo
MisfitXelo,misfitxelo15,yo recomendando jugar work at a pizza place?,0,0,1740267028,2025-02-22 18:30:28,servicio-mcdonalds,entusiasmo
Andrea,andreitavaldes1,dónde se puede enviar la hoja de vida,0,0,1740229112,2025-02-22 07:58:32,servicio-mcdonalds,entusiasmo
yenifer🌺,marisolmorales1845,quiero trabajar en en mcDonald's como hago 🥺,0,0,1740216230,2025-02-22 04:23:50,servicio-mcdonalds,entusiasmo
Nick,elnicknatemc,pero no tienen coca,0,0,1740194605,2025-02-21 22:23:25,servicio-mcdonalds,entusiasmo
yai🧚‍♀️,yaiclerys14,ciudades disponibles?,0,0,1740149509,2025-02-21 09:51:49,servicio-mcdonalds,entusiasmo
Josue Aguilar,josueaguilar759,donde se encuentran,0,0,1740149115,2025-02-21 09:45:15,servicio-mcdonalds,entusiasmo
13,user6114558190586,estoy interesada,0,0,1740105595,2025-02-20 21:39:55,servicio-mcdonalds,entusiasmo
13,user6114558190586,donde estas ubicado,0,0,1740105621,2025-02-20 21:40:21,servicio-mcdonalds,entusiasmo
Carmen Gonsales,carmengonsales63,ola me interesa como puedo ingresar soy de sonsonate El salvador??,0,0,1740104345,2025-02-20 21:19:05,servicio-mcdonalds,entusiasmo
Janeth Piñango,janeth.piango,Venezuela,0,0,1740072595,2025-02-20 12:29:55,servicio-mcdonalds,entusiasmo
Nicole Muñoz,nicole.muoz98,yooo,0,0,1740067001,2025-02-20 10:56:41,servicio-mcdonalds,entusiasmo
✨Yąjäįrå✨,ricardoisturiz71,mi hijo tiene 18 años como hago para que se postulé x fax,0,0,1740001606,2025-02-19 16:46:46,servicio-mcdonalds,testimonio
🐼Mia..🖤!!,miaktbz27,información xfavor,0,0,1739924140,2025-02-18 19:15:40,servicio-mcdonalds,entusiasmo
@Cąrõliną#GB,la.carolina.gb,info,0,0,1739921859,2025-02-18 18:37:39,servicio-mcdonalds,entusiasmo
Julio cesar,julioyepez225,27,0,0,1739883398,2025-02-18 07:56:38,servicio-mcdonalds,entusiasmo
“O abençoado”. 🦈,juanbolivardj_,Se paga más en la crew que la otra opción? O es igual es pago?,0,0,1739676275,2025-02-15 22:24:35,servicio-mcdonalds,entusiasmo
max,max_ramen2004,entró,0,0,1739329545,2025-02-11 22:05:45,servicio-mcdonalds,entusiasmo
